Id2,Estimate; Total:,PerW,PerAA,PerAI,PerAs,PerPI,PerOth,Per2+,Id2,Under 5,5-9,10-14,15-17,18-19,20,21,22-24,24-29,30-34,35-39,40-44,45-49,50-54,55-59,60-61,62-64,65-66,67-69,70-74,75-79,80-84,85+,SexR
371000000000.0,1369,0.533235938641344,0.3418553688823959,0.0,0.0,0.0,0.07742878013148284,0.04747991234477721,371000000000.0,0.056245434623813005,0.04455807158509861,0.042366691015339665,0.07742878013148284,0.013148283418553688,0.0,0.0,0.005113221329437546,0.09495982468955443,0.15924032140248356,0.07304601899196493,0.08254200146092038,0.031409788166544925,0.12052593133674215,0.04747991234477721,0.02337472607742878,0.03360116873630387,0.02410518626734843,0.016800584368151936,0.01241782322863404,0.03287070854638422,0.008765522279035792,0.0,0.6838868388683887
371000000000.0,1705,0.18005865102639296,0.5560117302052786,0.0,0.0,0.0,0.2498533724340176,0.01407624633431085,371000000000.0,0.07917888563049853,0.10029325513196481,0.08504398826979472,0.02404692082111437,0.021700879765395895,0.017008797653958945,0.0,0.02404692082111437,0.03636363636363636,0.12023460410557185,0.04046920821114369,0.08269794721407625,0.08680351906158358,0.05219941348973607,0.06334310850439882,0.025806451612903226,0.031085043988269796,0.008211143695014663,0.0375366568914956,0.03636363636363636,0.012903225806451613,0.002932551319648094,0.011730205278592375,0.9597701149425287
371000000000.0,2900,0.5768965517241379,0.37655172413793103,0.0,0.0058620689655172415,0.0,0.017241379310344827,0.023448275862068966,371000000000.0,0.09241379310344827,0.09517241379310344,0.04896551724137931,0.017586206896551725,0.04758620689655172,0.0,0.009655172413793104,0.05724137931034483,0.08758620689655172,0.12413793103448276,0.07965517241379311,0.06379310344827586,0.0603448275862069,0.06689655172413793,0.04758620689655172,0.04172413793103448,0.008275862068965517,0.007931034482758621,0.014827586206896552,0.012758620689655173,0.0,0.005172413793103448,0.010689655172413793,1.0279720279720281
371000000000.0,1620,0.6407407407407407,0.19197530864197532,0.0006172839506172839,0.040740740740740744,0.0,0.06975308641975309,0.05617283950617284,371000000000.0,0.04938271604938271,0.03148148148148148,0.018518518518518517,0.022839506172839506,0.016666666666666666,0.0049382716049382715,0.007407407407407408,0.04938271604938271,0.06666666666666667,0.15617283950617283,0.04938271604938271,0.05308641975308642,0.07654320987654321,0.11481481481481481,0.022839506172839506,0.025308641975308643,0.017901234567901235,0.01728395061728395,0.02962962962962963,0.027160493827160494,0.03518518518518519,0.02345679012345679,0.08395061728395062,0.9950738916256159
371000000000.0,1320,0.4393939393939394,0.3606060606060606,0.009848484848484848,0.0,0.0,0.18181818181818182,0.008333333333333333,371000000000.0,0.10303030303030303,0.05227272727272727,0.04090909090909091,0.03106060606060606,0.005303030303030303,0.01893939393939394,0.0,0.06212121212121212,0.1484848484848485,0.125,0.11515151515151516,0.038636363636363635,0.025,0.13712121212121212,0.004545454545454545,0.019696969696969695,0.004545454545454545,0.011363636363636364,0.024242424242424242,0.012121212121212121,0.014393939393939395,0.006060606060606061,0.0,0.91027496382055
371000000000.0,1027,0.4936708860759494,0.40311587147030187,0.0,0.0,0.0,0.10126582278481013,0.0019474196689386564,371000000000.0,0.13534566699123662,0.0,0.021421616358325218,0.0019474196689386564,0.010710808179162609,0.0,0.0,0.10613437195715676,0.09542356377799416,0.1460564751703992,0.0691333982473223,0.03213242453748783,0.033106134371957155,0.11976630963972736,0.11197663096397274,0.0,0.019474196689386564,0.034079844206426485,0.013631937682570594,0.023369036027263874,0.02629016553067186,0.0,0.0,1.3995327102803736
371000000000.0,972,0.9567901234567902,0.03806584362139918,0.0,0.0051440329218107,0.0,0.0,0.0,371000000000.0,0.10596707818930041,0.023662551440329218,0.06275720164609054,0.021604938271604937,0.0,0.0,0.0,0.051440329218107,0.102880658436214,0.13065843621399176,0.10905349794238683,0.06275720164609054,0.06378600823045268,0.0823045267489712,0.021604938271604937,0.00823045267489712,0.09362139917695474,0.023662551440329218,0.0,0.018518518518518517,0.0,0.0,0.01748971193415638,1.2293577981651376
371000000000.0,1068,0.4344569288389513,0.5056179775280899,0.0,0.018726591760299626,0.0,0.0149812734082397,0.026217228464419477,371000000000.0,0.08052434456928839,0.0852059925093633,0.04868913857677903,0.011235955056179775,0.008426966292134831,0.0,0.0,0.05711610486891386,0.13670411985018727,0.1647940074906367,0.0149812734082397,0.06835205992509363,0.026217228464419477,0.06741573033707865,0.054307116104868915,0.012172284644194757,0.04868913857677903,0.060861423220973786,0.042134831460674156,0.0,0.012172284644194757,0.0,0.0,0.8936170212765958
371000000000.0,768,0.4934895833333333,0.4322916666666667,0.0,0.033854166666666664,0.0,0.03515625,0.005208333333333333,371000000000.0,0.041666666666666664,0.01171875,0.022135416666666668,0.04296875,0.015625,0.03125,0.0,0.044270833333333336,0.13411458333333334,0.16536458333333334,0.09114583333333333,0.052083333333333336,0.09244791666666667,0.09505208333333333,0.020833333333333332,0.028645833333333332,0.033854166666666664,0.016927083333333332,0.009114583333333334,0.020833333333333332,0.01953125,0.0,0.010416666666666666,0.949238578680203
371000000000.0,782,0.8056265984654731,0.11381074168797954,0.0,0.03964194373401535,0.0,0.04092071611253197,0.0,371000000000.0,0.043478260869565216,0.13427109974424553,0.03580562659846547,0.0,0.0,0.03836317135549872,0.021739130434782608,0.015345268542199489,0.1956521739130435,0.10997442455242967,0.07544757033248081,0.008951406649616368,0.01918158567774936,0.11764705882352941,0.056265984654731455,0.03836317135549872,0.0,0.01278772378516624,0.015345268542199489,0.011508951406649617,0.01278772378516624,0.030690537084398978,0.00639386189258312,1.0687830687830688
