Id2,Male,Female,SexR
371000000000.0,0.4925373134328358,0.5074626865671642,0.9705882352941175
371000000000.0,0.44142259414225943,0.5585774058577406,0.7902621722846441
371000000000.0,0.4302741358760429,0.5697258641239571,0.7552301255230125
371000000000.0,0.43214663376806484,0.5678533662319352,0.7610180012414649
371000000000.0,0.5145914396887159,0.48540856031128404,1.0601202404809618
371000000000.0,0.4843137254901961,0.515686274509804,0.9391634980988592
371000000000.0,0.4026240262402624,0.5973759737597376,0.673987645847632
371000000000.0,0.46391076115485563,0.5360892388451444,0.8653610771113831
371000000000.0,0.4859675036927622,0.5140324963072378,0.9454022988505748
371000000000.0,0.48359375,0.51640625,0.9364599092284418
371000000000.0,0.3908108108108108,0.6091891891891892,0.6415261756876663
371000000000.0,0.46335403726708074,0.5366459627329192,0.863425925925926
371000000000.0,0.5277936962750717,0.4722063037249284,1.1177184466019419
371000000000.0,0.5837988826815642,0.41620111731843573,1.4026845637583893
371000000000.0,0.48803959307121253,0.5119604069287874,0.9532760472610098
371000000000.0,0.5647403072421361,0.4352596927578639,1.2974789915966387
371000000000.0,0.4337899543378995,0.5662100456621004,0.7661290322580645
