PopDen,PerAA,SexR,PerR,per_30to74,0
1290.527162772359,0.3723179208220006,0.9637982195845696,0.038682381384103966,0.5478996675732849,5
681.4728133421847,0.1875,0.5358444714459295,0.22943037974683544,0.7041139240506329,7
776.0923269017347,0.0738255033557047,0.9225806451612903,0.18624161073825504,0.5083892617449666,1
1431.4763598309335,0.2704081632653061,0.7747594793435201,0.11256377551020408,0.5408163265306122,9
675.4105554925243,0.1912,1.1853146853146852,0.09397590361445783,0.6072,9
969.1553332464348,0.06545064377682404,0.7518796992481204,0.1206896551724138,0.6502145922746781,7
1006.9242910356952,0.1197411003236246,0.846613545816733,0.04602660913340525,0.668824163969795,10
420.0990113569642,0.2842991579990094,0.7168367346938775,0.06092124814264487,0.5522535908865776,1
1737.4553849170968,0.3487518355359765,0.5150166852057841,0.4520446096654275,0.5249632892804699,10
1911.3698040911124,0.3479328694228408,0.8354620586025544,0.3964667214461791,0.3995088006549325,10
1708.1223778183282,0.2541277817659727,0.5546875,0.7316896301667876,0.5936826992103375,5
2024.581191521623,0.2347692307692308,1.1768251841929005,0.5384615384615384,0.4796923076923078,5
2552.616798707936,0.29107981220657275,0.6989032901296113,0.5680612846199175,0.5874413145539905,1
1454.81165991971,0.0671414038657172,0.6661016949152542,0.0430327868852459,0.5829094608341812,7
1129.3642401828965,0.06408185245018848,0.8795546558704453,0.4183783783783784,0.6462035541195477,0
924.247692348803,0.004707112970711297,0.7902621722846441,0.08832807570977919,0.6825313807531379,7
1048.4226582013357,0.07926102502979737,0.7552301255230125,0.42675967025998734,0.5023837902264601,10
2261.49248341139,0.6887557278815649,0.7610180012414649,0.2985179957657022,0.5051110327811068,1
2621.6754047728477,0.9990272373540856,1.0601202404809618,0.4926686217008798,0.3891050583657588,6
2904.824551331052,0.9205882352941176,0.9391634980988592,0.4598039215686274,0.469607843137255,5
1987.015501372709,0.5981959819598196,0.6739876458476322,0.8642209572000843,0.476219762197622,3
2673.200504274719,0.43996062992125984,0.8653610771113831,0.4353250164149705,0.4698162729658793,5
4091.23347924644,0.5206794682422452,0.9454022988505748,0.6557377049180327,0.5827178729689807,7
1446.1867090086032,0.23359375,0.9364599092284418,0.68359375,0.7085937500000001,9
5606.185505078282,0.6405405405405405,0.6415261756876663,0.9378378378378378,0.3891891891891892,5
5197.810239383343,0.4559006211180125,0.8634259259259259,0.8254658385093168,0.5124223602484472,5
978.1430044298932,0.5575931232091691,1.117718446601942,0.0995397008055236,0.6412607449856733,10
1915.8442610842346,0.276536312849162,1.4026845637583891,0.2936170212765957,0.7472067039106146,9
909.2241478024997,0.6450371185042617,0.9532760472610098,0.1415977961432507,0.4676931536981028,7
490.2992617868883,0.3043160204828091,1.2974789915966387,0.26115581565471835,0.6210680321872715,10
1728.2299188921,0.6443361753958587,0.8787185354691075,0.3525773195876289,0.5542021924482339,5
5523.5144477524145,0.6304441569642087,0.6828737300435413,0.7093574816731351,0.4786545924967659,5
2135.195164518896,0.6818181818181818,0.705,0.4589920948616601,0.5303030303030303,10
1756.6715502736338,0.16336996336996334,0.9389204545454544,0.6021978021978022,0.4717948717948718,3
185.4196512620896,0.0,1.0365384615384616,0.25684608120868746,0.6416430594900849,10
1147.260577311566,0.7235494880546075,0.9033698741372308,0.194777397260274,0.5644197952218432,3
2765.628040323603,0.4489677231753417,0.8341333333333333,0.3908184838417397,0.5676068624600175,1
2697.0103166581025,0.5735022433359726,0.8528117359413203,0.2035069075451647,0.5954077593032463,10
2404.4158870071437,0.5915141430948421,0.8810641627543035,0.15515806988352746,0.6127287853577371,3
2043.2701587631448,0.4642262895174709,0.7458242556281771,0.024958402662229616,0.6127287853577371,7
1080.4130803565547,0.3971238938053097,1.064600326264274,0.11757269279393172,0.5760113780025283,5
1099.4070045784272,0.5642563940637828,0.9101326899879372,0.6989213197969543,0.5209977897063466,9
1494.8254132343634,0.3770314192849405,0.8325612177365983,0.31596091205211724,0.4972914409534128,0
107.18274237820792,0.08281573498964802,0.7188612099644128,0.10973084886128363,0.7236024844720498,3
2949.3103211302882,0.2357926221335992,1.003996003996004,0.15254237288135594,0.7557328015952144,10
1858.5349288233072,0.3869346733668342,1.2131603336422614,0.2796901893287436,0.5607202680067002,3
2181.571176366017,0.3933161953727505,0.8746987951807229,0.08258064516129032,0.7506426735218509,10
1907.6062552955468,0.044404168554599006,1.0416281221091583,0.044404168554599006,0.6497507929315812,3
1146.4863331761387,0.8038821954484605,0.7892215568862276,0.4086021505376344,0.5113788487282463,7
1865.795486990936,0.6196721311475409,0.9365079365079364,0.4185855263157895,0.6024590163934427,10
2066.290222614963,0.7817589576547231,1.0043525571273122,0.3897659227000545,0.5955483170466884,7
2092.897282171064,0.4346504559270517,1.0277349768875192,0.2188449848024316,0.6808510638297873,7
1757.5045068599366,0.26426426426426425,1.0812499999999998,0.3893893893893894,0.7047047047047048,3
2404.3785908455397,0.1449343339587242,0.8253424657534246,0.22185741088180114,0.600375234521576,3
6110.789236429288,0.28011849901250824,0.9227848101265824,0.7597079322933953,0.5049374588545095,0
4284.8792893813215,0.2192046556741028,0.5984496124031008,0.8923375363724539,0.4175557710960232,3
1455.7687100971154,0.1627565982404692,0.7397959183673469,0.9004815409309791,0.2404692082111437,3
6382.794221046156,0.3876015648510382,1.231699126930826,0.990370147457117,0.5479987962684322,7
4293.328367460052,0.24675324675324675,1.0565593087195602,0.8896103896103896,0.4682964094728801,3
558.647539373449,0.014492753623188406,1.0518266779949024,0.08281573498964802,0.5838509316770186,8
1406.3478226305883,0.09353078721745907,1.1419031719532555,0.1441932969602494,0.6375681995323461,7
1669.0308823681305,0.09900210084033613,0.7516099356025759,0.5328409390662094,0.5493697478991596,0
3816.7737474885853,0.0297308155885898,0.9399844115354636,0.31860184813177983,0.5142627561269586,7
2157.215971635473,0.36983416688602266,0.8853598014888338,0.6590007930214116,0.4851276651750461,7
941.3175327111467,0.07860945818979016,0.8456647398843932,0.14666248824819805,0.631381146257438,0
706.0846042290117,0.1933085501858736,0.915954415954416,0.6007434944237918,0.5650557620817844,3
408.6591390513377,0.029164329781267526,1.0192525481313703,0.5215928210880538,0.4705552439708357,7
1246.9909483463312,0.15020455873758035,0.8577633007600435,0.1011104617182934,0.625365283459965,10
811.8138546065115,0.09211691762621788,0.8769742310889443,0.09698848538529672,0.5806023029229407,4
1651.7611318731415,0.21178695241096754,0.7549778761061946,0.6653009769933816,0.5414434289316103,4
2984.833100246099,0.3459983831851253,1.2655677655677655,0.2656376929325752,0.5723524656426839,4
4969.391749831359,0.6077768385460693,0.7009345794392523,0.7844463229078613,0.5604395604395604,3
4310.4067478142715,0.1641725352112676,0.8263665594855306,0.3328912466843501,0.6016725352112675,3
3945.0038634076614,0.14589235127478753,1.0316546762589929,0.5297450424929179,0.618271954674221,0
3356.8399135569903,0.15798319327731092,1.0330296127562641,0.3693528693528694,0.5686274509803921,8
3581.1497203348054,0.2086178478926301,0.9044843049327356,0.19590299034612668,0.6272663056275016,0
5158.853386097268,0.2018819503849444,1.0401396160558465,0.3592814371257485,0.6663815226689478,7
3968.3792347777703,0.12181303116147307,0.7768456375838927,0.3550519357884797,0.5986779981114259,7
3227.1218138893323,0.4585895117540687,0.8457943925233645,0.12944162436548226,0.64376130198915,8
3246.811924971294,0.4544174586413235,0.8715415019762845,0.4178106300598381,0.54839845124956,0
2217.8148689317363,0.3813202247191011,0.9641379310344828,0.19732205778717407,0.5617977528089886,3
4257.652942757997,0.7123666534966416,0.7539847539847541,0.4667727815360128,0.5266693006716713,0
2362.169975136111,0.6987046632124352,0.8584496870486278,0.6722425509670674,0.4134715025906737,0
438.96354617545074,0.3222314737718568,1.0218855218855218,0.1357202331390508,0.6977518734388011,0
1729.8934350527645,0.5277588555858309,0.6554835071891739,0.6913243565706494,0.42336512261580383,8
7543.380804885377,0.6040449438202247,1.1878072763028515,0.9847191011235956,0.4431460674157304,4
621.1356649573328,0.2986291218969989,0.941726618705036,0.19266394961096706,0.5998517969618379,4
6602.0084910091,0.5636978579481398,0.7024952015355086,0.9165727170236752,0.5152198421645997,7
945.8844829559146,0.2789058093626621,1.1132300357568534,0.6331077270163564,0.6714608009024253,3
120.76812966669368,0.161978221415608,1.0464252553389044,0.039927404718693285,0.6973684210526316,8
3624.6220586545533,0.3706456107756619,0.9223214285714286,0.7171470444553004,0.4784022294472829,7
1267.974560697824,0.6514084507042254,1.2903225806451617,1.0,0.471830985915493,0
